domain,scenario_group,scenario,source_language,target_language,source_text,target_text,speaker,listener,difficulty,tone,tags
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Tuvalette bekleyen var mı?,Is anyone waiting for the toilet?,passenger,cabin_crew,A2,neutral,"toilet,queue"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,"Benim için acil bir durum, tuvalete gitmeliyim.","It’s an urgent matter for me, I need to use the toilet.",passenger,cabin_crew,B1,urgent,"toilet,urgent"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,"Tuvalete girmek üzereyim, izin verir misiniz?","I’m about to go to the toilet, may I?",passenger,cabin_crew,A2,polite,"toilet,permission"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Lavaboya en kısa yoldan nasıl giderim?,What’s the quickest way to the lavatory?,passenger,cabin_crew,A2,neutral,"lavatory,direction"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Tuvalet için acil çıkış gibi geçebilir miyim?,Can I pass through quickly for the toilet?,passenger,cabin_crew,B1,urgent,"toilet,quick"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Uçuş sırasında tuvalet için yardım gerekiyor.,I need help using the toilet during the flight.,passenger,cabin_crew,A2,polite,"toilet,assistance,flight"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,"Tuvalete gitmem gerekiyor, lütfen yer verin.","I need to use the toilet, please let me through.",passenger,cabin_crew,A2,polite,"toilet,please,space"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,"Kaptan, yolcu tuvalete gitmek için acil yardım istiyor.","Captain, the passenger needs urgent help to get to the toilet.",cabin_crew,pilot,B1,formal,"toilet,crew,urgent"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,"Yolcu çok sıkışmış, tuvaleti hemen kullanması gerekiyor.",The passenger is desperate and needs to use the toilet immediately.,cabin_crew,cabin_crew,B1,formal,"toilet,crew,urgent"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,"Tuvalet şu tarafta, lütfen hızlı olun.","The toilet is this way, please be quick.",cabin_crew,passenger,A2,neutral,"toilet,direction,quick"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,"Bir saniye, tuvalet şu anda müsait değil.","One moment, the toilet is not available right now.",cabin_crew,passenger,A2,neutral,"toilet,occupied"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,"Tuvaleti kullanabilirsiniz, orada boş kabin var.","You may use the toilet, there is an empty stall there.",cabin_crew,passenger,A2,reassuring,"toilet,available"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,"Lütfen yerinizde kalın, birazdan tuvalete gidebilirsiniz.","Please stay in your seat, you may use the toilet shortly.",cabin_crew,passenger,A2,polite,"toilet,seat,waiting"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Çocuğunuz için tuvalet alanı kabin arkasında.,The toilet area for your child is at the back of the cabin.,cabin_crew,passenger,A2,reassuring,"toilet,child,direction"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Banyo kapısını kapatın ve kilitleyin lütfen.,Please close and lock the bathroom door.,cabin_crew,passenger,A1,polite,"bathroom,instruction"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Acil durum yoksa koltuğunuza dönmenizi rica ediyorum.,"If it’s not an emergency, I ask you to return to your seat.",cabin_crew,passenger,B1,formal,"toilet,seat,formal"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,"Tuvaleti kullanmam gerekiyor, çok acil.","I need to use the toilet, it’s urgent.",passenger,cabin_crew,A1,urgent,"toilet,urgency"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Bana tuvaletin yerini gösterebilir misiniz?,Can you show me where the restroom is?,passenger,cabin_crew,A1,polite,"toilet,request"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,"Özür dilerim, hemen tuvalete gitmem lazım.","Excuse me, I need to go to the restroom right away.",passenger,cabin_crew,A1,polite,"toilet,urgency"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Lavabo şu tarafta mı?,Is the lavatory this way?,passenger,cabin_crew,A1,neutral,"toilet,direction"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Tuvalete hemen gidebilir miyim?,Can I go to the restroom right now?,passenger,cabin_crew,A1,polite,"toilet,request"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,"Çok sıkıştım, lütfen izin verir misiniz?","I really need the restroom, please let me go.",passenger,cabin_crew,A2,urgent,"toilet,urgency"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Tuvalet kapalı mı?,Is the restroom closed?,passenger,cabin_crew,A1,neutral,"toilet,availability"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Tuvalet sıra bekliyor mu?,Is there a line for the restroom?,passenger,cabin_crew,A2,neutral,"toilet,queue"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,"Tuvalete gitmem gerekiyor, biraz acil.","I need to use the restroom, it's a bit urgent.",passenger,cabin_crew,A2,urgent,"toilet,urgency"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Rahatsızlık vermek istemem ama tuvalete gitmeliyim.,"I don’t want to disturb you, but I need to use the restroom.",passenger,cabin_crew,A2,polite,"toilet,politeness"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Uçakta tuvalet nerede?,Where is the restroom on the plane?,passenger,cabin_crew,A1,neutral,"toilet,location"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,"Birazdan tuvalete gitmem lazım, dayanamayacağım.","I need the restroom soon, I don’t think I can wait.",passenger,cabin_crew,A2,urgent,"toilet,urgency"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,"Kapı açık mı, tuvaleti kullanabilir miyim?",Is the door open? Can I use the restroom?,passenger,cabin_crew,A2,polite,"toilet,permission"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Önce ben geçebilir miyim? Tuvalete çok acil ihtiyacım var.,May I go first? I urgently need the restroom.,passenger,cabin_crew,A2,polite,"toilet,queue,urgency"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,"Tuvalet için kalkmam gerekiyor, izin verir misiniz?","I need to get up to use the restroom, may I?",passenger,cabin_crew,A2,polite,"toilet,permission"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Küçük çocuk tuvalete gitmek istiyor.,The child needs to go to the restroom.,passenger,cabin_crew,A1,neutral,"child,toilet"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Bebeğin alt değiştirmem gerekiyor ve tuvalet lazım.,I need the restroom to change the baby.,passenger,cabin_crew,A2,neutral,"baby,toilet"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Tuvalet çok uzak mı?,Is the restroom far?,passenger,cabin_crew,A1,neutral,"toilet,distance"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Tuvaleti kullanmak için yardıma ihtiyacım var.,I need help getting to the restroom.,passenger,cabin_crew,A2,polite,"toilet,assistance"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,"Yürümem zor, tuvalete kadar bana yardım eder misiniz?",It’s hard for me to walk. Can you help me to the restroom?,passenger,cabin_crew,B1,polite,"accessibility,toilet"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Tuvalete gitmeden kalkmam tehlikeli olabilir.,It may be unsafe for me to stand up before going to the restroom.,passenger,cabin_crew,B1,urgent,"health,toilet"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,İnişten önce tuvaleti kullanabilir miyim?,Can I use the restroom before landing?,passenger,cabin_crew,A2,polite,"landing,toilet"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Uçak kalkmadan önce tuvalete gitmem gerekiyor.,I need to use the restroom before takeoff.,passenger,cabin_crew,A2,neutral,"takeoff,toilet"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Tuvalet doluysa ne kadar beklemem gerekir?,"If the restroom is occupied, how long do I need to wait?",passenger,cabin_crew,B1,neutral,"toilet,wait"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Tuvalet kullanılmıyor mu?,Is the restroom out of service?,passenger,cabin_crew,A2,neutral,"toilet,service"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,"Üzgünüm, hemen geçmem gerekiyor, tuvalet çok acil.","Sorry, I have to get through right now, the restroom is urgent.",passenger,cabin_crew,A2,urgent,"toilet,urgency"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Tuvalet işareti hangi tarafta?,Which side is the restroom sign on?,passenger,cabin_crew,A1,neutral,"toilet,direction"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Tuvalet için kemerimi çözebilir miyim?,Can I unfasten my seat belt to use the restroom?,passenger,cabin_crew,A2,polite,"seat_belt,toilet"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,"Koltuk sırasından çıkmam lazım, tuvalete gidiyorum.","I need to get out of my row, I’m going to the restroom.",passenger,cabin_crew,A2,neutral,"toilet,movement"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Benim için bir istisna yapabilir misiniz? Çok acil.,Can you make an exception for me? It’s very urgent.,passenger,cabin_crew,B1,polite,"toilet,urgency"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Tuvalete gitmek için yardım çağırabilir misiniz?,Could you call someone to help me get to the restroom?,passenger,cabin_crew,B1,polite,"assistance,toilet"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,"Lütfen hızlı olun, tuvalet ihtiyacım var.","Please be quick, I need the restroom.",passenger,cabin_crew,A2,urgent,"toilet,urgency"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,"Kabinde tuvalet var mı, yoksa başka bölümde mi?","Is there a lavatory in the cabin, or is it in another section?",passenger,cabin_crew,B1,neutral,"toilet,cabin"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Tuvalete gitmeden önce bana söyler misiniz?,Please let me know before you go to the restroom?,passenger,cabin_crew,A2,polite,"toilet,communication"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Ben de sıradayım ama gerçekten acil.,"I’m in line too, but it’s really urgent.",passenger,cabin_crew,A2,urgent,"queue,toilet"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,"Tuvalet için bekleyemem, kusura bakmayın.","I can’t wait for the restroom, sorry.",passenger,cabin_crew,A2,urgent,"toilet,urgency"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,"Kaptan, bir yolcu tuvalete acil gitmek istiyor.","Captain, a passenger urgently needs to use the restroom.",cabin_crew,pilot,A2,formal,"crew,toilet"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Lütfen tuvalet yolunu açık tutun.,Please keep the aisle clear for the restroom.,cabin_crew,passenger,A2,polite,"crew,toilet,aisle"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,"Bir dakika lütfen, tuvalet şu anda kullanımda.","One moment please, the restroom is in use right now.",cabin_crew,passenger,A1,polite,"crew,toilet"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Tuvalet birazdan boşalacak.,The restroom will be available shortly.,cabin_crew,passenger,A2,reassuring,"crew,toilet,wait"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,"Şu anda kalkış esnasında, biraz beklemeniz gerekiyor.","We’re taking off now, so you need to wait a moment.",cabin_crew,passenger,A2,formal,"crew,takeoff,toilet"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Tuvalete gitmek için emniyet kemerinizi bağlamanızı rica ederim.,Please keep your seat belt fastened until you can go to the restroom.,cabin_crew,passenger,B1,formal,"crew,seat_belt,toilet"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,"Yardım edeyim, tuvalet en arkada.","I’ll help you, the restroom is in the back.",cabin_crew,passenger,A1,reassuring,"crew,toilet,direction"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Tuvaleti çok acil kullanmam gerekiyor.,I really need to use the toilet urgently.,passenger,cabin_crew,A1,urgent,"toilet,urgent,passenger"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,"Lütfen, tuvalete hemen gidebilir miyim?","Please, may I go to the lavatory right now?",passenger,cabin_crew,A1,polite,"lavatory,urgent,passenger"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Tuvalet neredeydi?,Where was the toilet?,passenger,cabin_crew,A1,neutral,"toilet,question,passenger"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,"Kapı açık mı, içeri girebilir miyim?",Is the door open? Can I come in?,passenger,cabin_crew,A1,urgent,"lavatory,access"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,"Kusura bakmayın, çok sıkıştım.","Excuse me, I really need to go.",passenger,cabin_crew,A1,polite,"urgent,passenger"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Tuvalet doluysa bekleyebilirim ama çok acil.,"If the lavatory is occupied, I can wait, but it’s urgent.",passenger,cabin_crew,A2,polite,"lavatory,urgent"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Bana en yakın tuvaleti gösterebilir misiniz?,Can you show me the nearest lavatory?,passenger,cabin_crew,A1,polite,"toilet,directions"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Çocuğumun tuvalete hemen gitmesi gerekiyor.,My child needs to use the toilet right away.,passenger,cabin_crew,A1,urgent,"child,toilet"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Bebek için alt değiştirme alanı var mı?,Is there a changing area for the baby?,passenger,cabin_crew,A2,neutral,"baby,lavatory"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,"Tuvaleti kullanmak istiyorum, mümkün mü?",I want to use the lavatory. Is that possible?,passenger,cabin_crew,A1,polite,"lavatory,request"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Lavaboda su var mı?,Is there water in the sink?,passenger,cabin_crew,A1,neutral,"lavatory,sink"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Kapı kilitli mi?,Is the door locked?,passenger,cabin_crew,A1,neutral,"lavatory,door"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Tuvalette biri var mı?,Is someone in the lavatory?,passenger,cabin_crew,A1,neutral,"lavatory,occupied"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,"Tuvalet çok önemli, lütfen yardımcı olun.",It’s very urgent. Please help me.,passenger,cabin_crew,A1,urgent,"help,urgent"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,"Birazdan bayılacak gibiyim, tuvalete gitmem lazım.",I feel like I might faint. I need to go to the toilet.,passenger,cabin_crew,B1,urgent,"health,urgent"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,"Müsaade eder misiniz, geçmem gerekiyor.","Excuse me, I need to get through.",passenger,cabin_crew,A1,polite,"movement,lavatory"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Tuvalet kullanımı için izin almalı mıyım?,Do I need permission to use the toilet?,passenger,cabin_crew,A2,neutral,"procedure,toilet"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,"Sıra çok uzun, daha yakın bir tuvalet var mı?",The line is very long. Is there a closer toilet?,passenger,cabin_crew,A2,urgent,"queue,toilet"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Tuvalet kapalıysa ne zaman açılacak?,"If the lavatory is closed, when will it open?",passenger,cabin_crew,A2,neutral,"lavatory,timing"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,"Benim için çok acil, lütfen kapıyı gösterin.",It’s very urgent for me. Please show me the door.,passenger,cabin_crew,A2,urgent,"urgency,direction"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Tuvalet kağıdı var mı?,Is there toilet paper?,passenger,cabin_crew,A1,neutral,"lavatory,supplies"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Tuvaleti kullanmadan önce ellerimi yıkayabilir miyim?,Can I wash my hands before using the toilet?,passenger,cabin_crew,A2,polite,"lavatory,hygiene"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,İnebilir miyim? Tuvalete gitmem gerekiyor.,May I get up? I need to go to the toilet.,passenger,cabin_crew,A1,polite,"seat,toilet"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Uçuş sırasında tuvalet kullanabilir miyiz?,Can we use the lavatory during the flight?,passenger,cabin_crew,A1,neutral,"flight,lavatory"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,"Tuvalet çok kirli, başka birini kullanabilir miyim?",The lavatory is very dirty. Can I use another one?,passenger,cabin_crew,A2,polite,"cleanliness,lavatory"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,"Kusura bakmayın, geç kaldım, tuvalet çok acildi.","Sorry, I was late. It was a toilet emergency.",passenger,cabin_crew,A2,urgent,"urgent,apology"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Tuvalet kapısına kadar eşlik eder misiniz?,Could you escort me to the lavatory door?,passenger,cabin_crew,A2,polite,"assistance,accessibility"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Engelliler tuvaleti bu uçakta var mı?,Is there an accessible toilet on this plane?,passenger,cabin_crew,A1,neutral,"accessibility,lavatory"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,"Ayağa kalkamam, bana yardım eder misiniz?",I can’t stand up. Can you help me?,passenger,cabin_crew,A2,urgent,"health,assistance"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,"Çok özür dilerim, ama bekleyemem.","I’m very sorry, but I can’t wait.",passenger,cabin_crew,A1,urgent,"urgent,polite"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,"Tuvaleti kullanmaya izin var mı, kalkayım mı?",Am I allowed to use the lavatory? Should I get up?,passenger,cabin_crew,A2,neutral,"permission,toilet"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Tuvalet için sıraya geçebilir miyim?,Can I get in line for the lavatory?,passenger,cabin_crew,A1,polite,"queue,lavatory"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,"Çocuğum ağlıyor, tuvalete gitmesi gerekiyor.",My child is crying. He needs to go to the toilet.,passenger,cabin_crew,A2,urgent,"child,urgent"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,"Kabin ekibi, acil tuvalet ihtiyacım var.","Cabin crew, I have an urgent need to use the toilet.",passenger,cabin_crew,A2,urgent,"crew,urgent"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Tuvalet kapısında bekliyorum.,I’m waiting by the lavatory door.,passenger,cabin_crew,A1,neutral,"waiting,lavatory"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,"Lütfen beni uyandırın, tuvalete gitmek istiyorum.",Please wake me up. I want to use the toilet.,passenger,cabin_crew,A2,polite,"sleep,toilet"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Tuvalette ışık çalışmıyor diye haber verebilir misiniz?,Could you let them know the light in the lavatory is not working?,passenger,cabin_crew,B1,polite,"maintenance,lavatory"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,"Bir yolcu acil yardım istiyor, tuvalete gitmesi gerekiyor.",A passenger needs urgent help. They need to use the toilet.,cabin_crew,cabin_crew,A2,formal,"crew,passenger,urgent"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Tuvalet kullanımını hemen açın lütfen.,Please open the lavatory for use right away.,cabin_crew,passenger,A2,reassuring,"crew,instruction"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Şu anda kullanılabilir tuvalet arkada.,The lavatory available right now is in the back.,cabin_crew,passenger,A1,neutral,"crew,direction"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,"Sıra biraz uzun, ama size yardımcı olacağım.","The line is a bit long, but I’ll help you.",cabin_crew,passenger,A2,reassuring,"crew,help"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Lütfen kemerinizi çözmeden önce izin isteyin.,Please ask before unfastening your seat belt.,cabin_crew,passenger,A2,formal,"crew,safety"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Tuvalet işaretini takip edin.,Follow the toilet sign.,cabin_crew,passenger,A1,neutral,"crew,direction"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Tuvalete acilen gitmem lazım.,I urgently need to use the toilet.,passenger,cabin_crew,A1,urgent,"toilet,urgent,passenger"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Lavaboyu kullanabilir miyim? Çok acil.,May I use the lavatory? It’s very urgent.,passenger,cabin_crew,A1,urgent,"lavatory,urgent,passenger"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,"Kusura bakmayın, hemen tuvalete gitmem gerekiyor.","Excuse me, I need to go to the toilet right away.",passenger,cabin_crew,A1,polite,"toilet,polite,urgent"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Tuvalet nerede? Dayanamıyorum.,Where is the toilet? I can’t hold it.,passenger,cabin_crew,A1,urgent,"toilet,urgent"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Tuvalet kullanımı mümkün mü? Acil durumdayım.,Is it possible to use the toilet? I’m in an urgent situation.,passenger,cabin_crew,A2,formal,"toilet,urgent,formal"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Bir an önce lavaboya gitmem gerekiyor.,I need to get to the lavatory as soon as possible.,passenger,cabin_crew,A2,urgent,"lavatory,urgent"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Tuvalet sırası çok uzun mu?,Is the toilet queue very long?,passenger,cabin_crew,A1,neutral,"queue,toilet"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Bana en yakın tuvaleti gösterir misiniz?,Could you show me the nearest toilet?,passenger,cabin_crew,A1,polite,"nearest,toilet"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Kapı kapalıysa açabilir miyiz? Çok acil.,"If the door is closed, can we open it? It’s very urgent.",passenger,cabin_crew,A2,urgent,"door,urgent,toilet"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,"Özür dilerim, tuvaleti hemen kullanmam lazım.","Sorry, I need to use the toilet immediately.",passenger,cabin_crew,A1,polite,"sorry,urgent,toilet"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Çocuğumun tuvalete gitmesi gerekiyor.,My child needs to use the toilet.,passenger,cabin_crew,A1,neutral,"child,toilet"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Bebek için alt değiştirme alanı tuvalete yakın mı?,Is the changing area near the lavatory?,passenger,cabin_crew,A2,neutral,"baby,lavatory,changing_area"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Uçağın tuvaletine yürüyebilecek durumdayım ama çok acil.,"I can walk to the plane’s lavatory, but it’s very urgent.",passenger,cabin_crew,A2,urgent,"plane,lavatory,urgent"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,"Tuvaleti kullanmam gerekiyor, mümkünse şimdi.","I need to use the toilet, if possible now.",passenger,cabin_crew,A1,polite,"toilet,now"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,"Lütfen, beni tuvalete bırakır mısınız?","Please, could you let me go to the toilet?",passenger,cabin_crew,A1,polite,"please,toilet"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Tuvalet ışığı ne zaman sönüyor?,When does the toilet sign turn off?,passenger,cabin_crew,A2,neutral,toilet_sign
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,"Sıra varsa bekleyemem, gerçekten acil.","If there’s a line, I can’t wait. It’s really urgent.",passenger,cabin_crew,A2,urgent,"queue,urgent"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,"Kaptan, yolcunun acil tuvalet ihtiyacı var.","Captain, the passenger has an urgent need to use the toilet.",cabin_crew,pilot,A2,formal,"crew,pilot,urgent"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Bu yolcuya tuvalet için öncelik verebilir miyiz?,Can we give this passenger priority for the toilet?,cabin_crew,cabin_crew,A2,formal,"crew,priority,toilet"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,"Lavaboyu kullanması gerekiyor, lütfen yardımcı olun.",They need to use the lavatory; please assist.,cabin_crew,cabin_crew,A2,formal,"crew,assist,lavatory"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Tuvalet hemen kullanımda mı?,Is the toilet available right now?,passenger,cabin_crew,A1,neutral,"available,toilet"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Tuvalet doluysa başka birini gösterebilir misiniz?,"If the toilet is occupied, could you show me another one?",passenger,cabin_crew,A2,polite,"occupied,toilet"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,"Lütfen kapıyı açmayın, içeride biri var mı?",Please don’t open the door; is someone inside?,passenger,cabin_crew,A2,neutral,"door,occupied"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Uçuş sırasında tuvaleti sık sık kullanmam gerekiyor.,I need to use the toilet frequently during the flight.,passenger,cabin_crew,A2,neutral,"frequently,flight"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,"Mide bulantım var, tuvalete gitmem gerekebilir.","I feel nauseous, and I may need to go to the toilet.",passenger,cabin_crew,A2,urgent,"nausea,toilet"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Kemerimi çözersem tuvalete gidebilir miyim?,"If I unbuckle my seat belt, can I go to the toilet?",passenger,cabin_crew,A2,neutral,"seat_belt,toilet"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Tuvalete gitmek için izin alabilir miyim?,May I have permission to go to the toilet?,passenger,cabin_crew,A1,polite,"permission,toilet"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,"Tuvaleti kullanmam şart, lütfen anlayış gösterin.","I have to use the toilet, please be understanding.",passenger,cabin_crew,A2,polite,"understanding,toilet"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Bir yolcu tuvalet için çok acil yardım istedi.,A passenger urgently asked for help to get to the toilet.,cabin_crew,cabin_crew,A2,formal,"crew,passenger,help"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Bu yolcuyu lavaboya kadar eşlik edebilir misiniz?,Could you escort this passenger to the lavatory?,cabin_crew,cabin_crew,A2,formal,"escort,lavatory"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Tuvalete şimdi gitmezsem sorun olacak.,"If I don’t go to the toilet now, it will be a problem.",passenger,cabin_crew,A2,urgent,"problem,toilet"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,"Pardon, lavaboyu kullanmak için kalkmam gerekiyor.","Sorry, I need to get up to use the lavatory.",passenger,cabin_crew,A1,polite,"get_up,lavatory"
